reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
a8bc2ed2-c6d6-4b7e-a9f7-96ed1e5d621c,uchiha_usman,https://play-lh.googleusercontent.com/a-/ALV-UjX45_eW_3EC5EmUzqxKF8QLpKtBH6lhHeHfzBXx7ex0Wk4eZX0o,"Yang bener aja sekarang vocer diskon live gk bisa di pake bareng vocer gratis ongkir kalau harganya tdk mencukupi, perasaan sebelum nya bisa bisa aja. Jangan kebanyan update yang aneh lah pikirin pengguna nya juga, bukan nya mempermudah malah mempersulit pengguna jadinya. Kita pengguna butuh yang praktis dan simpel bukan yang rumit dan menyusahkan",1,41,3.25.11,2024-05-13 05:12:55,"Hi kak, maaf udah bikin risau. Terkait kendala penggunaan voucher, mimin sarankan kk untuk memastikan sudah memenuhi Syarat&Ketentuan dari voucher yg ingin digunakan ya kak. Kalo msh kendala, Mohon hubungi kmi dgn memberikan screenshot review ini melalui Live Chat/DM sosmed resmi Shopee yg bercentang biru. Sehat selalu🙏 ^NN",2024-05-13 06:58:06,3.25.11
e7e9532d-8142-4cc7-9aa6-0a55ff6d24ec,Evi Sururiyah,https://play-lh.googleusercontent.com/a/ACg8ocJcqRC457hpeukLiYUATbVPKbzCYTQMQgFDaullPN7NQQVx9w=mo,"Aplikasinya sangat membantu kami dlm berbelanja Segala kebutuhan.fitur2nya mudah d pahami,sangat cepat dlm penanganan segala kendala.",5,2,3.25.11,2024-05-22 16:37:57,"Hai kak, makasih banyak ya untuk review dan bintangnya. Mimin ikut seneng deh kalo kakak suka dengan fitur dan pelayanan yang ada di Shopee. Jangan lupa untuk selalu belanja di shopee ya kak. Jika kakak ada kendala atau pertanyaan terkait shopee kakak bisa hubungi mimin di Live Chat atau DM ke Social Media kita ya Kak. Have a nice day 😊 ^ZA",2024-05-22 17:38:30,3.25.11
45ad4cc1-f8b6-4870-89f0-2d1cd13d928c,Mizone 123,https://play-lh.googleusercontent.com/a/ACg8ocLFx_wGVMkzEEsiYNRdEExXmHVq8GsCZ0Y4dJ6BUvv_dqgLcg=mo,"Selama belanja di aplikasi ini ga pernah mengecewakan hingga saat ini. semua barang yg saya beli sesuai yg di pesan. makanya ga mau pindah ke aplikasi belanja yg lain, sudah puas di sini semoga kedepannya selalu sperti ini.",5,5,3.25.11,2024-05-22 12:49:57,"Hii kak Mizone, makasih ya kak bintangnya, bahagia dpt tanggapan dr kakak karena bisa kasih pengalaman berbelanja yg memuaskan. Pastiin kepoin terus sosmed resmi Shopee biar ga ketinggalan promo kecenya. Kuy meluncur ke aplikasi shopee buat nikmatin diskon dan vouchernya. Kalo butuh bantuan colek mimin di dm IG Shopeecare_id. Stay fit 😉^MQ",2024-05-19 11:10:55,3.25.11
ba59a5dd-828d-40e9-9bed-5d0ab24dbc71,Bayu Afrizal Ashari,https://play-lh.googleusercontent.com/a/ACg8ocLUSdV4FArIAmsYQVUmqYMMmmw-Fv3KFx_knNCkEDpLXpLEBw=mo,"Sangat2 buruk pelayanannya, masak mau pemindahan akun tidak bisa, sudah dijelaskan user name lupa dan nomor HP sudah tidak aktif, tetap saja disuruh masukkan user name yg lama, gimana mau masukkan, orang lupa, jangan cobak pake Shopee lagi,mending pindah kesebelah",1,5,3.25.11,2024-05-23 05:36:51,,,3.25.11
cce7f31a-3e40-45ca-bb68-fd485d8d5d2b,Rahmat Rafatan,https://play-lh.googleusercontent.com/a/ACg8ocJz1fB3cRm5_urlSpdzSVEm1_eGH2L3zLfpsE9B2TeEKAXg8vU=mo,"sangat terbantu dgn adanya shopee,,tapi kalau bisa shopee kasih teguran keras buat penjual yg bandel,yg pengiriman pesan 4 dikirim 1,kalau bisa koinya dan game nya diberikan sosialisasi langkah2nya agar kita semangat belanja,trimksih",5,30,3.26.17,2024-05-26 17:39:16,Hai kak makasih buat bintangnya dan terkait masukan dari kk akan menjadi peninjauan kembali untuk shopee dan shopee akan terus berusaha meningkatakan pelayanan serta performa agar kaka dapat menikmati pelayanan yang shopee berikan ya kak. Jk ada kendala yuk chatt aku dg SS review ini ke Live Chat /DM ke Sosmed kita @Shopee_id / @Shopeecare ya.🙏^FK,2024-05-26 18:45:30,3.26.17
21047e33-8d0c-4d33-a3a4-1e6f6c0cb35b,Gojek Jakarta Driver,https://play-lh.googleusercontent.com/a-/ALV-UjX4osq8mP4IyuQycew9deZjiFB-tHTYEf4fCB0hqs3BjUDOOfKj,Barang udah di beli produk pas saya test pada rusak biasanya dari produk kabel data dan charger HP gak ada yang bagus dan oli motor matic juga banyak yang palsu barang tolong di perbaiki pedagang nya udah mahal barang palsu capek deh 😓😡😡 terimakasih,1,3,3.25.11,2024-05-24 18:04:41,"Hai kak, maaf banget ya. Jika pesanan tidak sesuai kakak bisa klik ajukan pengembalian sebelum masa garansi Shopee berakhir. Jika masih berkendala kamu bisa lampiran screenshot chat ini dan hubungi mimin di sosmed Shopee di IG atau Twitter shopee_id atau shopeecare_id. Makasih ^ZM",2024-05-24 19:07:48,3.25.11
d00bb551-5242-4d57-8ebe-c3042295616e,R.Purba 06,https://play-lh.googleusercontent.com/a-/ALV-UjUMDtDvOfmV-RT_WzWMNhl_U5FhcXPx-FSXed3ZLfcChv-TcqeN,"sangat gak berguna,bisa ""nya kita pesan barang, dibatalkan oleh system, karena penjual gak kunjung mengirimkan pesanan,asal tau aja, customer itu pesan barang karena butuh, bukan pengembalian dana yg diharapkan.GAK AKAN GUNAKAN APLIKASIN INI LAGI!!!",1,23,3.25.11,2024-05-23 13:48:27,"hai kak, maaf ya sudah bkin kmu gak nyaman trkait pesanan yg trbatalkan. Mimin bantu infoin ya kak, salah satu pesanan trbatalkan krena penjual blm mngatur/penjual tidak melakukan pengiriman ya kak. Untuk bisa mimin cek lebih lanjut, yukk infoin ke mimin username dan SS review ini ke DM twitter @ShopeeCare ya. Sehat selalu 😊 ^ DP",2024-05-23 14:49:07,3.25.11
d9520330-543c-4eb0-9927-5a2186bed036,Caren Louisesmb,https://play-lh.googleusercontent.com/a/ACg8ocKRCH6TgbSLAfFSYS_kGmWHrCB_2aJE7H_JHrg6mTzL3Hsjmg=mo,"Bagus sih tapi kadang ngelag dan kalo kita jaringan nya udah penuh tetep masih lag juga, kemarin aku beli photocard dan collect book di shoope harga nya cuma 36rb terus saya dapat ongkir dari shoope 22rb itu juga po 2bln jd saya bayar 58rb ga tau sih salah toko nya atau shoope nya 😁",4,3,3.25.11,2024-05-31 15:15:16,"Hi Kak, maaf atas kendala Apk shopee . Mimin saranin kakak coba langkah berikut: pastikan jaringan internet stabil & sdh gunakan apk Shopee versi terbaru, lakukan clear cache & coba berkala dalam 1x24jam. Kalau masih berkendala, DM mimin nomor pesanan & username kakak ya di Instagram @Shopee_ID yang bercentang biru yaa kak, sehat selalu 😊 ^IR",2024-05-31 16:47:19,3.25.11
ce1ecb91-d46f-4655-87fd-8d7a9ea34df5,Jus Darwis,https://play-lh.googleusercontent.com/a/ACg8ocJACT3rwS_1CuP7Aa0qwKp9z8RxVs4TJkMME2Yqa54_eKqgww=mo,"Shopee kadang sering kalee mengecewakan konsumen blg ny ongkir gratis ternyata tdk Orderan sdh dikemas tiba"" di cancel tdk cod. Pernah jg cod pesanan tdk sesuai dg yg dipesan sy kembalikan dan coba sy di buka ternyata isinya batu isi nya jepitan anak kecil Sehrs ny shopee tau para penjual yg tdk baik ,menjual brg hanya membuat pembeli tdk nyaman",2,2,3.25.11,2024-05-26 19:34:52,Hi kak maaf ya buat ga nyaman terkait kendala pesanan kamu. Mimin bantu info kamu bisa ajukan pengembalian sebelum masa garansi kamu habis dan sebelum klik pesanan diterima ya. Supaya bisa dibantu cek mohon infokan detailnya via DM IG @shopee_id @shopeecare_id. Terima kasih ^AL,2024-05-26 22:59:14,3.25.11
298b2245-3b4c-4074-9254-d5033e03a073,Ridlo Suhardi,https://play-lh.googleusercontent.com/a-/ALV-UjUV6eRAPuRRBdkiG1-PjBbwp0YqcSEGdFQx-dG5x8KPX-pAmNu5mw,"Sejak diupdate malah banyak notifikasi bermunculan yang tidak perlu. Sudah coba di nonaktifkan opsi notif selain status paket/pesanan, masih saja bermunculan.",2,35,3.25.11,2024-05-22 09:07:22,"Hi kak, maaf udah bikin km ga nyaman mengenai kendala km, mimin saranin km buat pastiin jaringan km stabil, clear cache pd aplikasi Shopee, Log out serta Log in kembali, dan bisa coba secara berkala 1x24 jam, jk msih terkendala bisa kirim SS review ini via Live Chat atau DM Sosmed kita @Shopee_id / @Shopeecare ya. Stay Safe🙏^KS",2024-05-22 10:22:14,3.25.11
8fe08474-3353-4e5f-9a5d-21521ebb537c,athayarn_,https://play-lh.googleusercontent.com/a-/ALV-UjVqWLvlvxxojz6lWKau6ldQfXF33TpPtlnIMfLmEe_qIKWyRCas,"Kpd pihak Shopee yg terhormat, saya selaku pengguna apk Shopee merasa terganggu dengan iklan Shopee yg berada di website/situs² di google. Disaat saya membutuhkan website untuk belajar dan tugas pasti lngsung mengarah ke apk Shopee, dan itu menurut saya sngat mengganggu. Kejadiannya ga cuma skali dua kali, tpi berkali-kali. Saya tau iklan di google untuk kemajuan anda, tpi jika kejadiannya kyak begini malah mengganggu aktivitas. Mungkin ga cuma saya doang tpi masyarakat lain mengalami hal yg sma",1,26,3.25.11,2024-05-20 23:33:39,"Hi kak, maaf ya buat kamu gak nyaman. Untuk iklan shopee ditujukan untuk menjadi pengingat buat kakak kalau ada promo terbaru dari shopee supaya kakak ga kehabisan promonya nih kak. Kalo ada kendala mengenai shopee bisa langsung hubungi mimin di sosmed resmi Shopee ya kak. Have a nice day🙏🏻 ^RE",2024-05-21 00:54:40,3.25.11
d22415b0-63eb-4f60-8cd6-3dcdd074d5eb,Fatima Carmitha,https://play-lh.googleusercontent.com/a-/ALV-UjV_YJ7nH53d6wzGwG2zHPH4L0Ei5T7j5ElzSWYwywPuxBJspU4,Sering hang tbtb. Buka live shopee langsung macet. Akhirnya close aplikasi dulu baru bisa jalan. Udah bersihin cache tapi tetep luemot gak ketolong,1,0,3.26.18,2024-06-01 14:32:03,"Hi kak, maaf bngt bikin ga nyaman, untuk kendalannya pastiin RAM dan Memory Hp kamu tersedia untuk penyimpanan aplikasi shopee dan gunakan jaringan yg stabil ketika menggunakan aplikasi ya, semoga berhasil ya kak. Detailnya bsa colek mimin di DM IG @Shopee_ID. Stay Healthy^HG",2024-06-01 15:12:54,3.26.18
ba867596-7d19-4d36-a278-71e41acebdfa,christina lingling,https://play-lh.googleusercontent.com/a-/ALV-UjVULSuMMqzYIWxzxGRa4_jjcd2sZ5jn6cxwzbzGXxf1Y4D8ggs,"Knp apps Shopee saya error & ga bs di pke udh 2 hr ini? Ga bs di buka/ di klik menu apapun, hanya terpampang layar utama beranda aja. Tlg di benerin, saya ga bs check out/ payment apapun udh 2 hr. Apps udh di update tp tetep ga bisa di klik menu apapun. Tlg di perbaiki secepatnya. TQ.",3,84,3.26.18,2024-05-29 15:12:18,"Hi kak, maaf atas kendalanya. Terkait kendala kakak, Mimin saranin utk update aplikasi, clear cache pd aplikasi Shopee, kemudian logout - login kembali, pastikan koneksi internet stabil. Klo masih kendala, Mohon hubungi kami dg memberikan screenshot review ini via Live Chat atau DM ke Media Sosial @Shopee_id / @Shopeecare ya . Sehat selalu 🙏 ^RO",2024-05-29 16:24:23,3.26.18
fe9c0b84-4483-4bbe-a786-041118437425,Putri Chika,https://play-lh.googleusercontent.com/a/ACg8ocKtnmAVKW5_Bf5PWsFFxaWbio0kAQoYqR6tB-0nPW6k5WAUiQ=mo,"Menu shopee video black screen, nge bug terus.. ini gimana ? Buka produk juga GK bisa lancar, pdhl jaringan bagus. Tolong segera di perbaiki... Mengganggu sekali",2,4,3.25.11,2024-05-14 06:00:49,"Hai kak, maaf ya buat kamu gak nyaman. terkait dgn kendalannya kamu bisa coba update aplikasi Shopee, lakukan clear cache, pastikan jaringan stabil, logout/login kembali dan coba cek secara berkala ya kak. kalau masih ada kendala DM mimin di Twitter @ShopeeCare yaa. Moga membantu :) ^SO",2024-05-14 08:18:35,3.25.11
d5ff5a6b-63b6-4269-83de-8e552bc889e0,Made Mayun Wandhasari,https://play-lh.googleusercontent.com/a/ACg8ocJWwoSN0DhI6kV9cb1W_UJkotj43HeNSdbDxqtcBGAGbC6zJ7Y=mo,"Kasi 3 itu di tengah"" karna awal pkek dpt voucher pengguna baru jadinya suka pkek karna dpet diskon, tpi lama lama ga prnah dapet gratis ongkir lagi atau diskon jdinya pindah ke aplikasi sebelah dehh lbih nyaman belanja disana karna barang bagus walaupun harga murahh",3,3,3.25.11,2024-05-24 12:23:28,"Hai kak , maaf ya atas ketidaknyamanannya. Mimin infoin untuk ongkos kirim itu bergantung dari jarak antara toko dan alamat kakak, dan juga bergantung pada berat produknya ya. Jangan lupa klaim voucher gratis ongkirnya di aplikasi Shopee pada menu """"Gratis Ongkir & Voucher"""" dan cek di bagian Gratis Ongkir. Moga infonya membantu ya kak :) ^SO",2024-05-24 13:40:32,3.25.11
be30375e-be64-4bc1-9408-dfd4e4d811d0,The Movie,https://play-lh.googleusercontent.com/a-/ALV-UjWpKYalgFibayEgxZDcIpnfCi8X96L6ZOOyQ_ysgjzoMQPodVYj,"aplikasi nya bagus cuma di bagian pengiriman nya, tolong kalo bisa JNE jangan di pake lagi udh ke brapa kalinya ini kalo pengiriman pake JNE pasti lebih dari 10 hari pake yg lain paling juga 3 hari padahal di toko yg sama.",1,3,3.25.11,2024-05-22 02:20:06,"Hai kak, maaf ya buat gak nyaman terkait kendala kamu. Masukan kamu akan menjadi catatan dan evaluasi kedepannya agar bisa menjadi lebih baik. Jika ada pertanyaan bisa hubungi mimin melalui DM IG @shopee_id ya. Sehat selalu 🙏^LU",2024-05-22 03:52:58,3.25.11
26d1524e-5802-4e67-be38-165a9389f730,Yuwan Saputra,https://play-lh.googleusercontent.com/a/ACg8ocIPel9Oj1XW_fWSQCK2hLwfix2HCAF-nORdSEzb094TWQwQgA=mo,"Tolong dong batas pengiriman pesanan jangan terlalu lama, maksimal 3 hari sudah harus di kirim,lewat dari 3 hari auto cancel jangan kelamaan kaya kaga niat banget penjualannya udah order 4 hari kaga di kirim-kirim, ngomongnya si di proses 1-2 hari kerja kan males",2,4,3.25.11,2024-05-23 04:42:08,"Hi kak, mohon maaf atas ketidaknyamananannya. Terkait kendala yang kakak alami. Untuk pengecekan mohon informasikan detail kendalanya via Live Chat/DM ke sosmed @Shopee_id/@Shopeecare ya. Stay healthy 🙏^SU",2024-05-23 05:22:20,3.25.11
75291b5f-22c8-4205-a0f4-59949182d2db,DEWIMAHARANI PRABANDARI,https://play-lh.googleusercontent.com/a/ACg8ocLu70Po1VSEtvtLT3f0Cwvo7IGE-Mc39MfGGyPuhPk20n8LVQ=mo,"Halaman sering bermasalah.Setiap ada live shopping tidak bisa melakukan chek out terutama pembelian pulsa,paket saya sering nyasar,kayaknya perlu d sampai in ke partner penjualnya pilih partner expedisinya d chek lg yg bisa d percaya. SAME PROBLEM,BIG BIG TROUBLE TO BUY""PULSA"".",3,28,3.25.11,2024-05-15 05:52:06,"Hi kak, maaf ya udah bikin kamu ga nyaman karena aplikasi kamu. mimin infoin, pastiin jaringan internet km stabil dan aplikasi Shopee km dalam versi terbaru ya. km jg bisa Clear Cache, lalu relogin coba secara berkala dlm 1x24 jam ya. jika masih berkendala kamu bisa lampirkan screenshot kendala kamu melalui DM @ShopeeID stay safe🙏 ^SR",2024-02-05 08:14:39,3.25.11
a2372a60-4c3f-48e7-86f7-2e00b4baff6b,Yana _naya,https://play-lh.googleusercontent.com/a-/ALV-UjVxPa-R2TRHyZPJeaTf46sMJCMQxaNFUao3ZBCJ3oNBeVao8fVf,"Saya tetap kasih ranting 5, walaupun saya maw komplain mengenai cod nya, baru 2 kali saya batal di codnya masak sudah dinonaktifkan. Katanya 3kali baru dinonaktifkan. Cukup sekian terimakasih shop",5,1,3.25.11,2024-05-26 06:50:39,"Haii kaa Yuki, makasih yaa buat review dan bintangnya. Kalau ada kendala terkait shopee boleh banget colek mimin yaa di DM sosial media resmi shopee. Have a nice day 😊 ^YT",2021-04-24 07:07:33,3.25.11
d8af899c-fd38-4fb8-ac6b-98680ab8efb4,Danil Aulia,https://play-lh.googleusercontent.com/a/ACg8ocKlVRqT0Pj578F_M6PditQ6RB_QWT_V6e9cZuvgQ4fD4wyeVA=mo,Saya pesan cek di aps shopi katanya masih di semarang. Mau seminggu . Dicek JNE NYA ternyata udah dikotaku ditahan di sana... Tidak jelas aplikasi.. Mangkanya kalah sama tiktok .. Pdahal saya di tiktok beli cuma 3 hari paling lama 4 hari dah sampek,1,2,3.25.11,2024-05-18 10:57:25,,,3.25.11
058d2136-33ec-43c5-8b1a-49437dee1d12,Aan suteja ganda sukmana,https://play-lh.googleusercontent.com/a-/ALV-UjW--yJg7399F3-p3WwcV5Y2Ehbp2c_5ycz3lUNUfPobeli-53E,Belanja di shope emang murah harga nya cuma ongkir nya tidak sesuai bahkan sampai 3x lipat dengan harga barang nya? Tolong dong untuk pihak shopee agar di sesuai kan lagi ongkir nya trima kasih🙏,5,2,3.25.11,2024-06-01 09:32:11,"Hi Kak, terkait kendala kamu, mohon maaf ya, hal ini akan dijadikan evaluasi untuk kedepannya. Shopee selalu berusaha memberikan yang terbaik untuk penggunanya. klo ada kendala lain, bisa DM IG ShopeeCare. selamat sore",2024-06-01 10:29:13,3.25.11
b25b19da-32a4-44fd-b581-9f9796cdb0a7,muhammad makmun nawawi,https://play-lh.googleusercontent.com/a-/ALV-UjVKm2fEENujmpsWm6bFwMGWNwqD7t__tJyZtX_id6kHmqlZkho,"kenapa sekarang tidak bisa nge ZOOM gambar produk, sungguh aneh bukanya semakin baik malah sulit nge ZOOM, ternyata ribet ngebenirinya, harus beginilah, pake video lah, pake screen shoot lah.. pokonya ribet",1,1,3.25.11,2024-05-24 12:30:53,"Yuhu mantul, mimin ikut seneng kalau kamu puas belanja di Shopee, makasih yaw kak untuk bintang 5 nyaa. moga Shopee bsa selalu jd tempat belanja yg terpercaya jd kamu makin nyaman menggunakan aplikasinya. Klo msh ada pertnyaan bs chat aku dan lampirkan screenshot review ini melalui DM Social Media Shopee@Shopee_id / @Shopeecare ya. Stay Safe 🙏^TT",2023-07-19 08:17:01,3.25.11
5d046d90-5332-4fc0-b4d1-9b05f4d17dbe,medha mail,https://play-lh.googleusercontent.com/a/ACg8ocJl_e4T0lV2jQ--bJCzIyPF42Tpcq7rVT46cOgXCF0TtNsm8A=mo,"Shopee harus bisa mendisiplinkan pedagang-pedagangnya agar tidak main-main terhadap produk yang dijualnya, termasuk juga kepada kurirnya agar selalu berprilaku ramah dan sopan kepada Costumer dan juga bagian packaging agar lebih profesional dalam melakukan pengiriman alias hati-hati supaya barang orderan gak rusak dijalan. Terima kasih",3,9,3.25.11,2024-05-12 14:40:26,"Hai kak, maaf ya buat gk nyaman. Hal ini akan menjadi pelajaran buat Mimin dan Shopee kedepannya, agar kedepannya Mimin dan Shopee bisa lebih baik lagi dalam memberikan pelayanan, jika kakak ada kendala bisa infoin detail nya ke DM sosmed Shopee Indonesia ya, met malam^HG",2024-05-12 15:38:38,3.25.11
91feacaa-b177-401f-8548-5c1a42515a6c,Yunita Dewi,https://play-lh.googleusercontent.com/a/ACg8ocIeCtBX47z_RkTVj7PzIg8GWUgOUCS3nRQHN1Sb1lHolaTe0g=mo,Pelayanan dari aplikasi ini sangat baik. Dapat mempermudah mencari barang bahkan bisa mendapat harga yang ramah dikantong dengan berbagai voucher yang ada. I like Shopee,5,1,3.26.17,2024-06-02 05:40:26,,,3.26.17
94fb3db8-ff5f-45f1-a70c-b9848d6eebaa,ahmad siswanto,https://play-lh.googleusercontent.com/a-/ALV-UjWU2hQwqccxndcTy0YvatM7A5RebkbzDKXJJMi7flpWh5L7zwHv,"Puas banget belanja di shope Terimakasih telah menyediakan untk semua kalangan..tapi untuk sipinjam nya saya kurang suka saya sudah pinjam berkali,kali masih bagus,tapi makin lama pencairanya 1-3 hari kerja,sedangkan uangnya sudah di butuhkan kan tidak rekomendet sudah,kalau saya sih saya kasik bintang 1 untuk sipinjamnya",4,5,3.25.11,2024-05-22 10:51:26,Hai kak terimakasih untuk revie positifnya. Maaf juga ya untuk pencairan dana spinjam mohon untuk menunggu sesuai estimasi di aplikasi Spinjam kamu. Misal ada pertanyaan lainnya bisa hubungi aku via dm @ShopeeCare . Terimakasih ^OA,2024-05-22 11:12:32,3.25.11
472bca85-972b-4d4c-9b66-1e10bac8d06c,Nikolaus Alfonso,https://play-lh.googleusercontent.com/a-/ALV-UjWFxU6Nuk5kh0vQp71xbMFHYEyxh3xfz6uLzX8BbdA6ZjWA9HOY,"Kalau bayar produk pakai transfer ke bank lewat ovo ada biaya transaksi/layanan, kalau misalnya pesanan dibatalkan karena penjual tdk kirim tepat waktu, uang yg dikembalikan lewat shopee pay cmn biaya produknya, jd biaya kayak transaksi/layanan gak dikasih kembali jatuhnya rugi doang gw kalau kayak gini",1,6,3.25.11,2024-05-16 18:33:58,"Hi kak, maaf ya buat kendala yg kakak alami. Kritik dan saran dr kakak akan dijadikan bahan evaluasi untuk shopee jadi lebih baik lagi. Kalo kakak ada kendala atau pertanyaan lain terkait Shopee, kakak bisa chat mimin dgn infoin ss review ini melalui live chat atau DM ke sosial media kita @shopee_id/@shopeecare_id Stay safe 🙏 ^KQ",2024-05-16 20:50:02,3.25.11
0929cedb-f479-4529-b1b6-00d61eb84e0b,Putra Sangsang,https://play-lh.googleusercontent.com/a/ACg8ocL3vmN3aE0j9omnAuX-EWOXoBWg1Sgwda-04FY_DyroL6jcRg=mo,"Mengecewakan.... Ngak konsisten.... Pembeli tu raja kok di bohongi , kalo AQ kecewa salah kah... Rencana mau full bintang 1 cukup lah.... Masih baik to AQ lain kali kirim barangnya yg sesuai ya biyal full bintang...",1,0,3.25.11,2024-06-02 14:31:42,,,3.25.11
0dbbab36-8b59-49a2-bb19-6b382a29b2f5,Miftah Jinan,https://play-lh.googleusercontent.com/a/ACg8ocIcaLTND0LMcCIYvYKNcCh5Dx1QNQG1D0OBpwZgIJ7P2iemNw=mo,"Stop spam notifikasi!! Pengaturan notifikasi sudah di non aktifkan semua, tetapi notifikasi selalu muncul setiap waktu dan sangat mengganggu.",2,4,3.25.11,2024-05-22 08:23:48,,,3.25.11
5dbb8fef-0219-4445-b356-43b0ddcb3c65,Wiwien Zalukhu,https://play-lh.googleusercontent.com/a-/ALV-UjUES8h_Sry-jFwhe7LZ0lPm3gxhYSlYk5vjlSU6GwK8fncbXVD4,"kualitas aplikasi ini menurun, berkali kali mencoba spaylater ga bisa berturut-turut di tolak padahal sudah mencoba aktivasi berdasarkan ketentuan dan aturan yang berlaku tetap di suruh coba lagi bulan depan. mau sampai kapan? masalah pun tidak di jelaskan di mana saya jadi bingung, tolong di perbaiki",3,17,3.26.18,2024-06-01 02:40:16,"Hai kak, maaf ya buat kamu resah terkait kendala akun dibatasi. Mimin infoin pastikan selalu mematuhi syarat dan ketentuan dalam menggunakan aplikasi Shopee ya. Agar bisa mimin cek lebih lanjut mohon infoin username dan screenshot kendalanya ke DM IG @Shopee_id ya kak. Stay safe 🙏^NW",2024-02-12 04:47:32,3.26.18
7b2250d6-1b32-40ff-8e41-5f228e1afe6e,shu qi,https://play-lh.googleusercontent.com/a-/ALV-UjWdELJ_FaXH49Wd0klxkbaUKgP6HOi3kLY4xadPJ7JjAvjP2-Qs6w,"tidak bs menggunakan spaylater. tidak pernah telat bayar, rajin belanja..apalgi coba?limit yg diberikan besar.. tapi dibekukan.. untuk apa diberikan.. meskipun uda di nonaktifkan . tetap rajin belanja.. tapi percuma saja.. smoga pihak shopee memberikan kejelasan..",1,38,3.26.17,2024-05-27 16:28:17,"Hai kak. Maaf ya atas kendalanya. Boleh yuk kak pastiin, akun Shopee kakak dalam versi terbaru dan jaringan internet kakak stabil. Boleh coba clear cache aplikasi Shopee nya yaa. Coba berkala kak 1x24 jam. Kalo masih terkendala, colek aku yaa kak di sosial media resmi shopee. sehat selalu 🙏🏻 ^UT",2022-12-24 15:40:48,3.26.17
05bcf08e-386c-4777-9abf-aa81daabf8f4,Derry Hakasima,https://play-lh.googleusercontent.com/a/ACg8ocLgY3f8IZBkpuG8Ij3yjIsd8qcoYsnqj41ibL04xAH_20WAMA=mo,Gila ya pesan barang di shoope estimasinya selalu lama . Masa pengiriman barang dari JKT-NUNUKAN harus lewat surabaya dulu baru pake jalur darat. Terus ke balikpapan pake jalur laut lanjut lagi jalur darat ke berau pake ekspedisi . Lamaa betul bah . Saya kalau di applikasi sebelah 4 hari uda nyampe . Dari JKT-SEBUKU NUNUKAN,1,3,3.25.11,2024-05-20 16:21:26,,,3.25.11
798c8aef-682d-4df2-876b-bc86ca8b281a,Rahwana Jaya Wiguna,https://play-lh.googleusercontent.com/a-/ALV-UjWmp0ggF0u1YZ3Fw43saPr--jFy_dJZB3ZLi-NswJhp_rVWztPG,Setelah update ga bisa di pencet sama sekali... Aplikasi terlalau berat... Pas coba di web login susahnya minta ampun kaya jadi hacker di akun sendiri... Login minta otp.. Pas udh minta otp login lagi pas login minta kode otp lagi... Haddeehh...,1,3,3.25.11,2024-05-14 13:37:12,"Hi kak, maaf ya terkait kendala login yg kamu alami.
Agar dpt aku bantu pengecekan kendala kamu, mohon menghubungi aku melalui DM IG @Shopee_ID atau Live Chat. Terima kasih🙏^PT",2024-05-14 14:43:49,3.25.11
51e37b44-b45b-418f-ab63-0a048fdebe57,Dzx D.R,https://play-lh.googleusercontent.com/a-/ALV-UjVPPoozxVQjvZCOlquKVG8RJtPM_ySAjqyoEg96Kttt-3uR7uR3,"Minimal ada pengembalian gratis ongkirnya lah ya, saya mesen stiker dengan gratis ongkir, Dan pake kurir anteraja dan itupun nganternya lama banget melewati tanggal estimasi, saya nunggu chat dan telepon dari kurir pun berhari hari gak ada, Tau tau apa? Dicancel tanpa alasan dan dibalikin lagi sama ke penjualnya, tolong kalo ngerekrut Kurir ternama pelayanannya yang bener dong, dan gratis ongkir saya sia sia dan mau mesen lagi malah mahal banget, kapok saya.",1,3,3.25.11,2024-05-23 07:55:24,"Hi kak, maaf ya udh bikin km bingung. Terkait kendala pesanan kmu, Supaya bsa mimin bantu cek bsa infoin Username dan no.pesanan melalui Live Chat atau DM ke Social Media kita @Shopee_id/@Shopeecare.Sehat Selalu 🙏^RN",2024-05-23 08:33:48,3.25.11
15034d5e-af53-4b21-8bdc-f1583ebd9576,muhlison ikhsan,https://play-lh.googleusercontent.com/a-/ALV-UjXeblt7WOiCYpGbaAY0cY0pNWT5IufkssV1lR9UJrBrpDMX6UY,"Mohon maaf min. Terkait shopee food, dalam pengiriman, Seharusnya no hp penjual yang ditampilkan, malahan no hp pembeli/penerima yang dijadikan nomor toko/warung. Kurir nya kasihan nyari alamat toko/warung nya. Akhirnya di cancel dan efeknya akun kurir di tahan.",1,24,3.25.11,2024-05-22 09:54:50,"Hai kak, maaf ya buat gk nyaman. Hal ini akan menjadi pelajaran buat Mimin dan Shopee kedepannya, agar kedepannya Mimin dan Shopee bisa lebih baik lagi dalam memberikan pelayanan, jika kakak ada kendala bisa infoin detail nya ke DM sosmed Shopee Indonesia ya, met malam^HG",2024-05-22 10:49:52,3.25.11
